home_ownership,income,years_in_current_job,tax_liens,number_of_open_accounts,years_of_credit_history,maximum_open_credit,number_of_credit_problem,bankruptcies,purpose,term,current_loan_amount,current_credit_balance,monthly_debt,credit_score,credit_default,num_features_clustered_by_3,num_features_clustered_by_4,income_per_credit_history,mean_credit_score_per_history,number_of_credit_problem_per_history,number_of_bankruptcies_per_history,current_credit_balance_per_income,monthly_income_per_monthly_debt,current_loan_amount_per_income,months_to_pay_per_month_of_credit_history,PCA_5_0,PCA_5_1,PCA_5_2,PCA_5_3,PCA_5_4
Home Mortgage,1278225.0,10+ years,0.0,14.0,27.4,370810.0,0.0,0.0,other,0,132550.0,181260.0,33234.0,717.0,0,1,0,35023365.0,26.167883211678834,0.0,0.0,0.14180602006688964,3.2051137389420474,0.1036984881378474,0.012130125877304148,2.034393911020391,-1.4581555110004403,-0.13903900041384948,0.24255198706615608,-0.6943000479764793
Home Mortgage,828970.0,unknown,1.0,9.0,13.5,600314.0,1.0,0.0,debt consolidation,0,174526.0,169024.0,4995.0,746.0,0,2,1,11191095.0,55.25925925925926,0.07407407407407407,0.0,0.20389640155856062,13.829996663329995,0.2105335536871057,0.21567987740827246,-0.2391452520386331,2.187885138099072,-1.1765703830597742,-0.6867710916806055,-0.3964083363783593
Home Mortgage,0.0,3 years,0.0,12.0,14.6,232012.0,3.0,2.0,debt consolidation,0,270556.0,97185.0,23365.0,729.0,0,2,1,0.0,49.93150684931507,0.20547945205479454,0.136986301369863,2.1767,0.0,54.787312,0.0660932765415234,-4.615229953155887,3.904574169500341,-11.763321726221953,2.328688068479365,2.2734626807183447
Home Mortgage,1828940.0,10+ years,0.0,10.0,39.8,415646.0,1.0,1.0,debt consolidation,0,11873177.445066666,191330.0,5914.0,741.0,0,0,2,72791812.0,18.618090452261306,0.02512562814070352,0.02512562814070352,0.1046125077913983,25.771333558787056,6.491835404697074,4.203599387517379,3.50866500913511,-0.49346734256382213,-1.7139716972470418,2.9470884337817975,-1.2993302277873693
Rent,1602403.0,4 years,0.0,11.0,11.7,111166.0,0.0,0.0,major purchase,0,109142.0,83904.0,26172.0,740.0,0,2,1,18748115.099999998,63.24786324786325,0.0,0.0,0.05236135978277624,5.102154337969331,0.06811145510835913,0.029702150097992985,0.6018335290355705,0.9915698577715267,0.9590884295679513,-1.5185854160990346,0.6340960671113105
Home Mortgage,2313288.0,10+ years,0.0,19.0,31.9,884268.0,0.0,0.0,debt consolidation,0,321420.0,659832.0,52820.0,715.0,0,1,0,73793887.2,22.413793103448278,0.0,0.0,0.28523556081214274,3.649640287769784,0.13894508595557492,0.015896538667432663,4.177786365814035,-3.267924222227751,-0.6027453042786655,1.043867461855941,1.4476635432587048
Home Mortgage,592762.0,3 years,0.0,7.0,5.5,171820.0,0.0,0.0,debt consolidation,0,147246.0,89034.0,12745.0,697.0,0,2,1,3260191.0,126.72727272727273,0.0,0.0,0.15020193602153983,3.8757813521642475,0.24840661175986314,0.1750490388387603,-1.6394055189759502,3.961703353730329,2.248360738163164,-3.82399070503968,1.9636449371688878
Home Mortgage,525236.0,9 years,0.0,11.0,22.1,520476.0,1.0,0.0,debt consolidation,0,11873177.445066666,83163.0,13437.0,735.0,0,0,2,11607715.600000001,33.257918552036195,0.04524886877828054,0.0,0.15833453914050066,3.257398724913795,22.605414413838098,3.331893578632766,-0.16368238273009575,0.5427188924770617,-0.720356047957276,1.0707983149696914,-0.7099938203906941
Own Home,1074013.0,5 years,0.0,11.0,10.7,316316.0,0.0,0.0,debt consolidation,1,334158.0,261155.0,9004.0,674.0,0,2,1,11491939.1,62.990654205607484,0.0,0.0,0.24315813681957293,9.940146971716274,0.3111303122029249,0.2890356103414059,-0.006825935274594961,1.39739088041308,1.0451599364777902,-1.5843751366267593,-0.013219591962024914
Home Mortgage,1903154.0,8 years,0.0,13.0,19.7,325864.0,0.0,0.0,debt consolidation,0,215864.0,236398.0,14718.0,720.0,0,2,1,37492133.8,36.54822335025381,0.0,0.0,0.1242138050835613,10.77566018933732,0.11342434716265735,0.062041737168640726,1.8745945774479658,-0.3485727292271834,0.34093871076945226,-0.21351820477164654,-0.4942179470374713
Rent,1242296.0,2 years,0.0,18.0,21.3,679118.0,0.0,0.0,debt consolidation,1,531124.0,313785.0,18531.0,721.0,0,1,0,26460904.8,33.84976525821596,0.0,0.0,0.2525847302092255,5.5865666540751535,0.42753417864985477,0.11213371764895248,1.3212084383699987,-0.8072099742094285,0.19617491102824816,-0.11545359458805207,-0.3595486046451963
Home Mortgage,1733674.0,3 years,0.0,15.0,15.1,635030.0,0.0,0.0,debt consolidation,0,218196.0,210064.0,12555.0,743.0,0,2,1,26178477.4,49.205298013245034,0.0,0.0,0.12116695526379238,11.5071950086287,0.12585757183876553,0.09591176307689873,1.0891014679032303,0.3809674229088705,0.7141257980704674,-0.7377608085016041,0.015249042728769136
Rent,0.0,2 years,0.0,7.0,14.4,329186.0,0.0,0.0,business loan,0,301224.0,31274.0,19712.0,729.0,0,2,1,0.0,50.625,0.0,0.0,2.1767,0.0,54.787312,0.08843315972222221,-4.122457095484787,-1.0662131616088717,0.4930942534647781,0.3827749356086633,0.05269335749816189
Home Mortgage,1577380.0,4 years,0.0,11.0,21.6,907610.0,0.0,0.0,debt consolidation,0,429748.0,478154.0,25501.0,748.0,0,1,0,34071408.0,34.629629629629626,0.0,0.0,0.30313177547578896,5.154634458779395,0.27244417958893863,0.06501621093532521,1.6351388452708526,-0.9894001644263333,0.24076525515841826,0.022765789249343128,-0.09730838879112792
Rent,927010.0,6 years,0.0,9.0,12.1,843876.0,0.0,0.0,debt consolidation,0,322014.0,292258.0,9811.0,747.0,1,2,1,11216821.0,61.735537190082646,0.0,0.0,0.3152695224431236,7.87390004416811,0.3473684210526316,0.22604497734453907,-0.2556330366590927,1.1671928848263415,1.092063406214528,-1.2896973574442627,-0.1184669453886818
Home Mortgage,971565.0,8 years,0.0,8.0,34.8,589908.0,0.0,0.0,debt consolidation,0,224994.0,195643.0,14331.0,747.0,0,2,1,33810462.0,21.465517241379313,0.0,0.0,0.20136892539356605,5.649553415672319,0.23157894736842105,0.03759533428457079,1.715292400477105,-1.3595364872002047,-0.1268035598854493,0.7466969848834653,-2.327399322610108
Own Home,1519696.0,3 years,0.0,16.0,32.9,525734.0,0.0,0.0,debt consolidation,1,615868.0,384579.0,28368.0,723.0,0,1,0,49997998.4,21.975683890577507,0.0,0.0,0.2530631126225245,4.464231998495958,0.40525736726292627,0.05498975399882625,2.731885993245944,-2.183876138963726,-0.3488178155076739,0.8368473180310826,-0.5837868544199479
Rent,1592390.0,1 year,0.0,14.0,20.5,206008.0,0.0,0.0,debt consolidation,0,416482.0,141436.0,26142.0,717.0,0,1,0,32643995.0,34.97560975609756,0.0,0.0,0.08881994988664837,5.076090837222349,0.261545224473904,0.06476230816932911,1.7592498101405951,-0.6144139267601069,0.20499452961688208,-0.2840345498520821,-0.3427931569072353
Rent,0.0,7 years,0.0,13.0,9.5,469238.0,0.0,0.0,debt consolidation,0,325710.0,282872.0,22269.0,729.0,0,2,1,0.0,76.73684210526316,0.0,0.0,2.1767,0.0,54.787312,0.12829966604508036,-4.458082009531078,-0.4465715270107982,0.9498607008058889,-0.44093001271193233,2.001503332857977
Rent,372362.0,< 1 year,0.0,7.0,5.1,161898.0,0.0,0.0,major purchase,0,45276.0,21109.0,5120.0,744.0,0,2,1,1899046.2,145.8823529411765,0.0,0.0,0.0566894581079702,6.060579427083334,0.12159135464950774,0.14449295343137258,-2.19469486493891,4.859612161205689,2.709684923262472,-4.2836592143889325,2.237839097321593
Rent,767600.0,6 years,0.0,12.0,10.5,259842.0,0.0,0.0,debt consolidation,0,177760.0,165832.0,12723.0,711.0,1,2,1,8059800.0,67.71428571428571,0.0,0.0,0.21603960396039604,5.027640231601561,0.23157894736842105,0.11088529834108708,-0.3662806996551547,1.4637116674025732,1.1124273152536066,-1.7773891202587317,0.15691051500482445
Rent,1338113.0,10+ years,0.0,7.0,28.5,298848.0,0.0,0.0,medical bills,0,35420.0,198474.0,11932.0,703.0,0,2,1,38136220.5,24.666666666666668,0.0,0.0,0.1483237962713164,9.345408704883228,0.02647011126862978,0.00867978976382738,1.9368862488288643,-0.8321667341844446,0.01646249310109739,0.33414062217668833,-2.011842847785373
Rent,1017374.0,10+ years,0.0,11.0,18.0,1126884.0,0.0,0.0,debt consolidation,0,279224.0,430160.0,18143.0,728.0,1,2,1,18312732.0,40.44444444444444,0.0,0.0,0.42281402905912674,4.672940895478513,0.27445560826205506,0.07125082421339932,0.5688647696528253,-0.3075091704346486,0.4645143121529956,-0.4453181284850719,-0.4112363667676804
Home Mortgage,0.0,10+ years,0.0,9.0,26.1,424864.0,0.0,0.0,debt consolidation,0,270072.0,274455.0,17155.0,729.0,0,2,1,0.0,27.93103448275862,0.0,0.0,2.1767,0.0,54.787312,0.05026516179392087,-3.4517332833575005,-2.522486211864409,-0.10861564018234135,1.5326879459695792,-0.9660412432316082
Home Mortgage,1883660.0,10+ years,0.0,14.0,16.2,693528.0,0.0,0.0,debt consolidation,1,763378.0,574978.0,37516.0,686.0,0,1,0,30515292.0,42.345679012345684,0.0,0.0,0.3052451079281824,4.184125884067242,0.4052631578947368,0.1046711153584073,1.7279474809295896,-0.8238251786961189,0.304509225253265,-0.5545897677553363,1.1763768482823875
Rent,1449795.0,4 years,0.0,9.0,12.6,330066.0,0.0,0.0,other,1,447656.0,19095.0,17917.0,738.0,0,2,1,18267417.0,58.57142857142858,0.0,0.0,0.013170827599764104,6.743107104984094,0.3087719298245614,0.16524461855711509,0.5269198972396124,1.1545621393635366,0.9548546670692941,-1.3548821373681483,-0.1418140023114736
Rent,824638.0,5 years,0.0,5.0,15.8,418660.0,0.0,0.0,debt consolidation,0,296208.0,301169.0,16884.0,742.0,0,2,1,13029280.4,46.962025316455694,0.0,0.0,0.3652135846274365,4.0701156913843475,0.35919761155804125,0.09253011614621286,0.05734774247024831,0.41010361346140994,0.7268627905983208,-0.8061693199713428,-0.7861727931006638
Own Home,800280.0,unknown,0.0,10.0,35.7,1422498.0,0.0,0.0,debt consolidation,0,425744.0,637602.0,16739.0,740.0,0,1,0,28569996.000000004,20.728291316526608,0.0,0.0,0.7967236467236467,3.9841089670828604,0.5319938021692407,0.05937034391190412,1.1792083450113195,-2.1602560634679318,-0.2293253543099726,1.0790417037111872,-1.5619869139942995
Rent,844284.0,3 years,0.0,6.0,14.4,731082.0,0.0,0.0,debt consolidation,0,222178.0,106704.0,2336.0,750.0,0,2,1,12157689.6,52.08333333333333,0.0,0.0,0.12638401296246288,30.11857876712329,0.26315552586570395,0.5504076690131913,0.004917114558188964,1.5413932362984724,1.1787936405460648,-0.5717860570694397,-1.351764581163125
Home Mortgage,1078877.0,9 years,0.0,10.0,20.6,548306.0,0.0,0.0,debt consolidation,1,397980.0,431870.0,20507.0,680.0,1,2,1,22224866.200000003,33.009708737864074,0.0,0.0,0.40029586319849253,4.384181824092587,0.3688835706016534,0.07850740997272539,1.0255830980153111,-0.6547519671791696,0.20999914367669417,-0.2651890953780697,-0.7548658424868221
Home Mortgage,0.0,5 years,0.0,18.0,15.4,566742.0,0.0,0.0,debt consolidation,0,78452.0,362197.0,26391.0,729.0,1,2,1,0.0,47.33766233766234,0.0,0.0,2.1767,0.0,54.787312,0.01608593117061913,-3.7420146264775207,-2.002197726844213,0.2650684145206861,0.6618288219684481,1.2365125405475288
Home Mortgage,0.0,10+ years,0.0,10.0,18.7,749562.0,0.0,0.0,debt consolidation,0,418000.0,362501.0,20542.0,729.0,1,2,1,0.0,38.98395721925134,0.0,0.0,2.1767,0.0,54.787312,0.09067983146914692,-3.700393178768626,-2.0087905298771496,0.1901205933176657,0.984800382442231,0.0685860815996757
Home Mortgage,0.0,8 years,0.0,12.0,10.1,308308.0,0.0,0.0,debt consolidation,0,180180.0,150442.0,37063.0,729.0,0,2,1,0.0,72.17821782178218,0.0,0.0,2.1767,0.0,54.787312,0.0401109911061257,-4.267127487312028,-0.8014128858979848,0.7907881631817918,-0.3026427828312143,2.14875163277243
Rent,0.0,< 1 year,0.0,10.0,10.8,186670.0,0.0,0.0,debt consolidation,0,219626.0,137845.0,5982.0,729.0,1,2,1,0.0,67.5,0.0,0.0,2.1767,0.0,54.787312,0.28329071576870524,-4.545463947558594,-0.24441487179612215,0.8880991271632918,-0.20963910542626757,0.6151461046939057
Rent,962825.0,5 years,0.0,14.0,20.0,369842.0,0.0,0.0,debt consolidation,0,178376.0,191634.0,6876.0,729.0,1,2,1,19256500.0,36.45,0.0,0.0,0.1990330537740503,11.668908764785728,0.18526315789473685,0.10809094434748885,0.7434320447945434,-0.00887842034994733,0.45743741921659,-0.25795944109300656,-1.2570701180256065
Rent,1723851.0,8 years,0.0,8.0,17.9,846912.0,0.0,0.0,debt consolidation,1,11873177.445066666,604903.0,20686.0,700.0,0,0,2,30856932.9,39.106145251396654,0.0,0.0,0.3509021371336618,6.944515614425215,6.88758915072513,2.672121251561809,1.4526059293874516,-0.18579590164039472,0.6984025285764581,0.4814841231010168,0.5464118559257962
Own Home,837900.0,< 1 year,0.0,11.0,9.9,819698.0,0.0,0.0,debt consolidation,0,11873177.445066666,344033.0,6459.0,747.0,0,0,2,8295210.0,75.45454545454545,0.0,0.0,0.41058956916099776,10.810496980956804,14.170160454787762,15.473381496581474,-0.9156113756541474,2.778192680943696,2.3166660811771087,0.799250366832705,1.54119023026143
Own Home,0.0,10+ years,0.0,5.0,16.2,359722.0,0.0,0.0,home improvements,0,153538.0,1558.0,8145.0,729.0,0,2,1,0.0,45.0,0.0,0.0,2.1767,0.0,54.787312,0.09696802047255633,-4.159320664248494,-0.9991821843945808,0.4425025524037637,0.557456324546085,-0.845226229490507
Home Mortgage,1354396.0,7 years,0.0,5.0,26.3,77330.0,0.0,0.0,home improvements,0,176704.0,53751.0,10293.0,740.0,0,2,1,35620614.800000004,28.136882129277566,0.0,0.0,0.03968632512204702,10.965348618802421,0.13046701260192736,0.05439605613816815,1.6940030675123041,-0.34141404710993817,0.23126874472988615,0.2021385860518716,-2.1690620899430573
Home Mortgage,0.0,6 years,0.0,9.0,16.6,440924.0,0.0,0.0,debt consolidation,1,327426.0,152703.0,23497.0,729.0,0,2,1,0.0,43.91566265060241,0.0,0.0,2.1767,0.0,54.787312,0.0699538162010941,-3.867035475040922,-1.6240099719655443,0.301311077299406,0.7085810368175314,0.13285833796040625
Rent,1168747.0,10+ years,0.0,10.0,19.7,1713074.0,0.0,0.0,other,0,265826.0,571083.0,27173.0,714.0,0,1,0,23024315.9,36.243654822335024,0.0,0.0,0.48862842000877865,3.5842778984040526,0.22744528969913932,0.041382087561661535,0.9835869479301003,-0.8731640907802787,0.2751872251411969,-0.22257309073086437,-0.07742952393135909
Home Mortgage,1841157.0,7 years,0.0,17.0,24.5,1876644.0,0.0,0.0,debt consolidation,0,11873177.445066666,1210680.0,43114.0,737.0,0,1,0,45108346.5,30.081632653061224,0.0,0.0,0.6575647812761215,3.558699030477339,6.448758821255692,0.9367017046932579,2.4457243898967094,-2.555499709893061,0.07582852666021059,1.3009632384261514,2.3959676198158664
Own Home,777841.0,6 years,0.0,10.0,18.8,511764.0,0.0,0.0,debt consolidation,0,11873177.445066666,256348.0,15038.0,747.0,0,0,2,14623410.8,39.734042553191486,0.0,0.0,0.3295634969100369,4.310419160349338,15.264273090601634,3.4997561275815996,0.055741032411450925,0.16900397089940553,0.8308214107180594,0.6333328372370097,-0.2844159508176547
Home Mortgage,0.0,10+ years,0.0,13.0,27.3,2659624.0,0.0,0.0,home improvements,0,162624.0,1745682.0,53574.0,729.0,0,1,0,0.0,26.703296703296704,0.0,0.0,2.1767,0.0,54.787312,0.00926588002408363,-2.51964946321165,-4.648478373061138,-0.35293787130687204,2.0893067595486814,2.3661236272269477
Rent,528010.0,2 years,0.0,3.0,15.5,489016.0,0.0,0.0,debt consolidation,0,174680.0,136420.0,2433.0,747.0,0,2,1,8184155.0,48.193548387096776,0.0,0.0,0.25836631881971933,18.085011645430882,0.3308270676691729,0.38600073364004794,-0.3465055448074055,1.2673684880177056,1.015668124965969,-0.678839755185787,-1.7884488849241036
Rent,0.0,2 years,0.0,8.0,17.6,0.0,0.0,0.0,debt consolidation,0,22176.0,0.0,12677.0,729.0,0,2,1,0.0,41.42045454545454,0.0,0.0,0.23851646075492847,0.0,54.787312,0.008282716731087795,-2.3180229670837784,-0.30416003618972803,0.45801712405456013,-0.006452905495929732,-1.2856489573548053
Own Home,939075.0,2 years,0.0,10.0,25.1,461428.0,1.0,1.0,debt consolidation,1,221826.0,141075.0,12052.0,664.0,0,2,1,23570782.5,26.45418326693227,0.0398406374501992,0.0398406374501992,0.15022761760242792,6.493216893461666,0.23621755450842585,0.06110804045682519,1.1358964611069367,0.7897733336179622,-2.88014230107176,0.3504783414630413,-1.608347653164021
Rent,0.0,10+ years,0.0,19.0,21.5,586718.0,0.0,0.0,debt consolidation,0,219010.0,466697.0,22458.0,729.0,1,1,0,0.0,33.906976744186046,0.0,0.0,2.1767,0.0,54.787312,0.03779837781602315,-3.3995359620038212,-2.7357016376328187,-0.05795355137155857,1.305329593469158,0.5247622099538484
Rent,1172224.0,2 years,0.0,17.0,16.4,504064.0,0.0,0.0,debt consolidation,0,218922.0,156712.0,14848.0,745.0,0,2,1,19224473.599999998,45.426829268292686,0.0,0.0,0.13368775933609958,6.579022988505747,0.18675782103079275,0.07491975596614803,0.7274230958764686,0.1460171159257311,0.5825035750978237,-0.7066098139480795,-0.25776856552264504
Home Mortgage,673721.0,10+ years,0.0,11.0,21.8,580096.0,0.0,0.0,debt consolidation,0,312026.0,112214.0,9320.0,713.0,0,2,1,14687117.8,32.706422018348626,0.0,0.0,0.16655856059110521,6.023971745350501,0.46313830205678613,0.1279785342100773,0.5761889786476708,-0.06714104609494842,0.33573062638634393,-0.30706432135469786,-1.8148694822115516
Rent,2500723.0,8 years,0.0,11.0,20.8,1495648.0,0.0,0.0,debt consolidation,0,460658.0,1158658.0,53974.0,745.0,1,1,0,52015038.4,35.81730769230769,0.0,0.0,0.46332920519385795,3.8609994318252,0.1842099264892593,0.03419396257267269,2.935005348314118,-2.3623272012619245,0.03693323556617549,0.3341166241633513,2.4244221237139447
Home Mortgage,630819.0,3 years,0.0,15.0,10.6,301224.0,0.0,0.0,debt consolidation,0,97944.0,72580.0,14456.0,705.0,0,2,1,6686681.399999999,66.50943396226415,0.0,0.0,0.11505677539833138,3.6364312396236858,0.15526482239754985,0.05326508024349752,-0.3190479339987585,1.4125009584200248,1.0378821429423124,-1.8435579850860901,0.15813709392733777
Home Mortgage,1862760.0,2 years,0.0,8.0,17.5,286726.0,0.0,0.0,debt consolidation,1,592064.0,196365.0,16454.0,714.0,1,2,1,32598300.0,40.8,0.0,0.0,0.10541615667074664,9.434180138568129,0.3178423414717945,0.17134753743481104,1.552175011071538,0.12572971281701828,0.5112063530715346,-0.5104892762435088,-0.6085336004676423
Rent,1897530.0,10+ years,0.0,10.0,10.4,865106.0,1.0,1.0,debt consolidation,0,219714.0,557365.0,8317.0,719.0,0,2,1,19734312.0,69.13461538461539,0.09615384615384615,0.09615384615384615,0.2937318514068289,19.01256462666827,0.11578947368421053,0.21167835110663052,0.0762829758432387,4.4399578902936705,-5.838228459370398,-0.24178102259902073,1.7949419959732285
Rent,1121076.0,2 years,0.0,15.0,21.0,541244.0,1.0,1.0,debt consolidation,0,207702.0,191653.0,21487.0,722.0,0,2,1,23542596.0,34.38095238095238,0.047619047619047616,0.047619047619047616,0.1709545115585384,4.347884767533857,0.18527022253620629,0.03835874183060854,1.001456830891089,0.9531195978502808,-3.289733495811239,0.26184125809843267,-0.2025453897299922
Rent,718694.0,6 years,1.0,9.0,20.4,352484.0,2.0,1.0,buy a car,0,166430.0,99845.0,12158.0,739.0,0,2,1,14661357.6,36.22549019607843,0.09803921568627452,0.04901960784313726,0.1389256067255327,4.926070625651149,0.23157282515229013,0.055918828023615,0.21902494861768093,2.3096670687122023,-4.635536049326393,0.3412587288280683,-0.8805258386033228
Rent,2259936.0,7 years,0.0,8.0,12.7,364276.0,1.0,1.0,debt consolidation,0,218064.0,135603.0,19963.0,740.0,0,2,1,28701187.2,58.267716535433074,0.07874015748031496,0.07874015748031496,0.06000302663438257,9.433852627360617,0.09649122807017543,0.07167590751551789,0.9009092561630546,3.437689743992039,-4.900311977682711,-0.3054056459604697,1.1108069155741263
Rent,1056761.0,3 years,0.0,12.0,7.2,345312.0,0.0,0.0,debt consolidation,0,219604.0,139574.0,12065.0,728.0,0,2,1,7608679.2,101.11111111111111,0.0,0.0,0.13207716787428755,7.299081364829397,0.20780857734151809,0.2106682936562754,-0.8361127319582053,2.801272358071855,1.7930749041782426,-2.7957825766462294,1.5237752919223568
Home Mortgage,1161660.0,10+ years,0.0,9.0,16.0,439054.0,0.0,0.0,debt consolidation,1,483098.0,203623.0,25073.0,662.0,0,2,1,18586560.0,41.375,0.0,0.0,0.17528622832842655,3.8609260958002634,0.4158686706953842,0.10035238769459844,0.9085711497734337,0.11854054184185539,0.42532924847248993,-0.901774964278621,-0.5206975523546516
Home Mortgage,3230969.0,5 years,0.0,9.0,9.5,252780.0,0.0,0.0,debt consolidation,0,220066.0,82517.0,37156.0,698.0,1,1,0,30694205.5,73.47368421052632,0.0,0.0,0.025539397004428085,7.2464047977895,0.06811145510835913,0.05195401842964608,1.6377881871072995,1.1881889033189952,1.0461709220541258,-1.9152491583484832,1.9374158349503938
Own Home,911259.0,4 years,0.0,13.0,17.6,128656.0,0.0,0.0,debt consolidation,1,246576.0,31559.0,9872.0,724.0,0,2,1,16038158.4,41.13636363636363,0.0,0.0,0.034632305414816204,7.692286264181523,0.27058827402527713,0.11826377633711506,0.6018291287733442,0.43277499509102607,0.5607641020384461,-0.6968958276490422,-1.2276754135483716
Home Mortgage,1550552.0,4 years,0.0,13.0,11.0,567600.0,0.0,0.0,debt consolidation,0,448844.0,188233.0,9962.0,740.0,0,2,1,17056072.0,67.27272727272727,0.0,0.0,0.12139741201842956,12.97055477481095,0.2894736842105263,0.34133038881081446,0.2949484748174339,1.4445237918522433,1.1901978287237214,-1.4353902898138742,0.44414029132001814
Rent,0.0,< 1 year,0.0,8.0,12.2,575586.0,0.0,0.0,debt consolidation,0,538846.0,455335.0,23888.0,729.0,1,2,1,0.0,59.75409836065574,0.0,0.0,2.1767,0.0,54.787312,0.1540791224256,-4.12270341644917,-1.1094326927391323,0.6696523628940494,0.17640467724414102,1.2268015047121876
Rent,1633183.0,8 years,0.0,16.0,11.0,569338.0,0.0,0.0,debt consolidation,0,225126.0,296989.0,31031.0,740.0,1,1,0,17965013.0,67.27272727272727,0.0,0.0,0.18184673732214945,4.385890990729701,0.1378449322580507,0.054961167864393666,0.5757792495411247,0.6458639388341506,0.953544531625952,-1.5287181453367695,1.619917892001445
Home Mortgage,1589065.0,1 year,0.0,10.0,24.9,1017610.0,0.0,0.0,debt consolidation,1,772618.0,665285.0,23968.0,696.0,0,1,0,39567718.5,27.951807228915666,0.0,0.0,0.41866443474621867,5.524953410102359,0.4862091859049189,0.10788285540917565,2.0323730422217743,-1.4808009845047916,-0.003990832343099126,0.32382178255031074,-0.3137455316946777
Own Home,1104869.0,10+ years,0.0,10.0,34.4,1135772.0,0.0,0.0,debt consolidation,0,538670.0,766080.0,33975.0,736.0,1,1,0,38007493.6,21.395348837209305,0.0,0.0,0.6933672679747553,2.7100049055678195,0.48754196198825384,0.03840817176332347,1.8959869845786228,-2.607035233689561,-0.3255977606846084,1.0734914304945253,-0.4918239707599075
Home Mortgage,1270055.0,8 years,0.0,8.0,20.2,574420.0,1.0,1.0,debt consolidation,0,21780.0,81358.0,14077.0,725.0,0,2,1,25655111.0,35.89108910891089,0.04950495049504951,0.04950495049504951,0.06405864312962825,7.518499443536739,0.017148863631889957,0.0063828575085966375,0.9776995472018846,1.6429169895912692,-3.251086883223392,0.15487410822788372,-0.9343594416840153
Home Mortgage,473195.0,10+ years,0.0,8.0,10.0,361680.0,0.0,0.0,debt consolidation,0,61358.0,115577.0,4929.0,726.0,0,2,1,4731950.0,72.6,0.0,0.0,0.2442481429431841,8.000185974166497,0.12966747324041886,0.10373639007236087,-0.8740321829181189,2.031579746215272,1.3425333018123047,-1.8989249285860728,-0.3646070955412007
Home Mortgage,1018001.0,5 years,0.0,11.0,18.9,345884.0,1.0,1.0,debt consolidation,1,216282.0,185801.0,7491.0,658.0,0,2,1,19240218.9,34.81481481481482,0.052910052910052914,0.052910052910052914,0.18251553780399038,11.324711876473991,0.21245755161340707,0.1273026750266104,0.6912374112644818,1.880806514286217,-3.5278811410766533,0.09767299502030205,-0.9979655949997651
Own Home,340670.0,unknown,0.0,8.0,19.0,249876.0,0.0,0.0,debt consolidation,0,156134.0,171988.0,4003.0,712.0,0,2,1,6472730.0,37.473684210526315,0.0,0.0,0.5048522030117122,7.091972687151303,0.4583144979011947,0.17107125796003872,-0.32518510277060386,0.3088056914697172,0.5423069686452867,-0.4732347221204224,-1.9405932554937124
Rent,719511.0,10+ years,0.0,10.0,24.3,732512.0,0.0,0.0,debt consolidation,0,111056.0,342266.0,6500.0,749.0,1,2,1,17484117.3,30.82304526748971,0.0,0.0,0.4756925189468959,9.2245,0.1543492733259116,0.05859238155534452,0.46877136075587506,-0.5358375018466216,0.32104209647141585,0.17830293796471117,-1.7203042994002473
Rent,2528577.0,1 year,0.0,12.0,19.1,941006.0,0.0,0.0,debt consolidation,0,11873177.445066666,741988.0,36243.0,686.0,0,0,2,48295820.7,35.916230366492144,0.0,0.0,0.29344093535613114,5.813943382170351,4.6955965529492145,1.4293158379246593,2.822809024158917,-1.14868787244728,0.34513515837022934,0.5534904964986614,1.746177256687156
Home Mortgage,1734529.0,10+ years,0.0,8.0,15.6,2391576.0,0.0,0.0,other,0,331056.0,1774220.0,50446.0,728.0,0,1,0,27058652.4,46.666666666666664,0.0,0.0,1.0228828690670493,2.8653229856348044,0.19086218794842866,0.03505652655238351,1.1869048465128542,-2.0753135273688743,0.4023655927262745,-0.07896138990415542,3.0876249631793335
Home Mortgage,2515201.0,8 years,0.0,13.0,18.1,891198.0,0.0,0.0,debt consolidation,1,521620.0,627285.0,21169.0,729.0,0,1,0,45525138.1,40.27624309392265,0.0,0.0,0.24939756305758468,9.901274662635615,0.20738700406051047,0.11344727561680894,2.34701291262429,-0.7837830385196032,0.37260392039678747,-0.14437217067898547,0.7634399671262346
Home Mortgage,911924.0,10+ years,0.0,10.0,12.1,547602.0,0.0,0.0,buy house,0,195448.0,93632.0,13527.0,748.0,1,2,1,11034280.4,61.81818181818182,0.0,0.0,0.1026752229352446,5.617924644538085,0.2143248779503555,0.0995091746921421,-0.10023818423048775,1.2938234134431468,1.0530083205208143,-1.4721555234817756,-0.22774014581810065
Home Mortgage,1111728.0,6 years,0.0,10.0,15.1,173866.0,0.0,0.0,take a trip,0,102982.0,127946.0,18807.0,681.0,0,2,1,16787092.8,45.099337748344375,0.0,0.0,0.11508750341810227,4.926038177274419,0.09263237050789402,0.030219244607504296,0.6926414532480464,0.4713633376412003,0.562600741153275,-1.0534250039565058,-0.6709568064962483
Home Mortgage,2001232.0,10+ years,0.0,9.0,29.0,158466.0,0.0,0.0,debt consolidation,1,322036.0,74309.0,2268.0,705.0,0,2,1,58035728.0,24.310344827586206,0.0,0.0,0.03713162691781862,73.53145208700765,0.16091887397363225,0.40802063694784,3.0705588345194177,-0.002739028715456369,0.5311279798641205,1.7948056553006924,-2.0685512840578815
